"Title","Link"
"Structural parameter identification using physics-informed neural networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165527453&doi=10.1016%2fj.measurement.2023.113334&partnerID=40&md5=6cc09037f49e4a90db7028c844763716"
"Physics-informed neural networks to solve lumped kinetic model for chromatography process","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171376003&doi=10.1016%2fj.chroma.2023.464346&partnerID=40&md5=16dc1923efeaed09ac3a8fa59656f73e"
"Remaining useful life with self-attention assisted physics-informed neural network","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173213118&doi=10.1016%2fj.aei.2023.102195&partnerID=40&md5=287c6cdda4a755f225fd11fd6e3425f2"
"Physics informed neural network for dynamic stress prediction","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168323467&doi=10.1007%2fs10489-023-04923-8&partnerID=40&md5=0ba1f83ec10a4c25055694344ed24649"
"Deep reduced-order least-square method—A parallel neural network structure for solving beam problems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166979854&doi=10.1016%2fj.tws.2023.111044&partnerID=40&md5=11a342be21d7b38e5a03ad16de7a151b"
"A physics-informed neural network based simulation tool for reacting flow with multicomponent reactants","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165533565&doi=10.1016%2fj.advengsoft.2023.103525&partnerID=40&md5=74f8f43add15a0ec5b0aabbbc0467a93"
"Deep Learning Method Based on Physics-Informed Neural Network for 3D Anisotropic Steady-State Heat Conduction Problems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176404928&doi=10.3390%2fmath11194049&partnerID=40&md5=ac303a669a7c1eed38985760e5535b6b"
"Analysis of Gas Mixtures with Broadband Dual Frequency Comb Spectroscopy and Unsupervised Learning Neural Network","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168160075&doi=10.1002%2faisy.202300105&partnerID=40&md5=c228233f3f6686f32dae2ae5030b1c63"
"Practical uncertainty quantification for space-dependent inverse heat conduction problem via ensemble physics-informed neural networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165538856&doi=10.1016%2fj.icheatmasstransfer.2023.106940&partnerID=40&md5=4c43a7cac5321878868275e2f58fd501"
"A Comparison of Monte Carlo-Based and PINN Parameter Estimation Methods for Malware Identification in IoT Networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175034746&doi=10.3390%2ftechnologies11050133&partnerID=40&md5=0321088d9953e1426451361357a89f3e"
"Computing the relative binding affinity of ligands based on a pairwise binding comparison network","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174501134&doi=10.1038%2fs43588-023-00529-9&partnerID=40&md5=bff7cd56c3b6f8da48c6f7061ead25ec"
"A robust and flexible satellite aerosol retrieval algorithm for multi-angle polarimetric measurements with physics-informed deep learning method","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168762175&doi=10.1016%2fj.rse.2023.113763&partnerID=40&md5=307895f6e34120c19704a245ed9b91c6"
"Friction modelling and the use of a physics-informed neural network for estimating frictional torque characteristics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174043888&doi=10.1007%2fs11012-023-01716-8&partnerID=40&md5=3df19d2065d54f3d12c7f3ca5b8e4683"
"One-dimensional ice shelf hardness inversion: Clustering behavior and collocation resampling in physics-informed neural networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169977412&doi=10.1016%2fj.jcp.2023.112435&partnerID=40&md5=161b1719fbbefdd215ddda9fd4dd2d90"
"Impact force reconstruction and localization using Distance-assisted Graph Neural Network","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165535507&doi=10.1016%2fj.ymssp.2023.110606&partnerID=40&md5=1bed1badb56740d5f2511d88c48099d1"
"Physically evocative meso-informed sub-grid source term for energy localization in shocked heterogeneous energetic materials","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175246518&doi=10.1063%2f5.0165617&partnerID=40&md5=953ddceff131b08364a28eab15491377"
"Physics-informed data-driven model for fluid flow in porous media","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162831603&doi=10.1016%2fj.compfluid.2023.105960&partnerID=40&md5=ef61ec0cb628ed979988242d9a85be04"
"Prediction of soliton evolution and equation parameters for NLS–MB equation based on the phPINN algorithm","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168620707&doi=10.1007%2fs11071-023-08824-w&partnerID=40&md5=417bdc7e7c2e82cbd0f82cd2224347fc"
"Thermoelectric Cooler Modeling and Optimization via Surrogate Modeling Using Implicit Physics-Constrained Neural Networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153801440&doi=10.1109%2fTCAD.2023.3269385&partnerID=40&md5=298e2aa8776e668989ad3c2150ce2bc7"
"Auxiliary physics-informed neural networks for forward, inverse, and coupled radiative transfer problems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175566668&doi=10.1063%2f5.0167155&partnerID=40&md5=c1b7f55e7b1ecaa52d85d077fcdd7724"
"HL-nets: Physics-informed neural networks for hydrodynamic lubrication with cavitation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168835259&doi=10.1016%2fj.triboint.2023.108871&partnerID=40&md5=801cb5c113e1ee10ae010066fce8ec01"
"Data-efficient Bayesian learning for radial dynamic MR reconstruction","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163032935&doi=10.1002%2fmp.16543&partnerID=40&md5=17169fd094374094e0daa9c5412801b4"
"A stepwise physics-informed neural network for solving large deformation problems of hypoelastic materials","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164339167&doi=10.1002%2fnme.7323&partnerID=40&md5=406592e4d6c25ecc1c4171340867d39e"
"Identifying optimal architectures of physics-informed neural networks by evolutionary strategy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166275703&doi=10.1016%2fj.asoc.2023.110646&partnerID=40&md5=e28c231535c81cda056cc6461b2f5e18"
"Deep learning for full-field ultrasonic characterization","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168004593&doi=10.1016%2fj.ymssp.2023.110668&partnerID=40&md5=3a726b9ec4473b089f7ebb8c459d0e3e"
"Physics-informed TPA-LSTM Network Applied to Multi-step Wind Speed Prediction of Offshore Wind Farms Under Typhoon Conditions; [融合物理信息的网络应用于台风条件下海上风电场风速多步预测]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173588669&doi=10.13335%2fj.1000-3673.pst.2023.1024&partnerID=40&md5=ee74006a6eaea849f22aabdfabf738ec"
"Data-Aided Underwater Acoustic Ray Propagation Modeling","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168717913&doi=10.1109%2fJOE.2023.3292417&partnerID=40&md5=cd8c8bf19d14523e7f8ef7271d0a4a19"
"1-D coupled surface flow and transport equations revisited via the physics-informed neural network approach","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172334510&doi=10.1016%2fj.jhydrol.2023.130048&partnerID=40&md5=9cce8aeeddf653cda22c603ea747257e"
"Multi-physical predictions in electro-osmotic micromixer by auto-encoder physics-informed neural networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174227239&doi=10.1063%2f5.0167744&partnerID=40&md5=b3d74b018359be4a833b9812914c2256"
"Machine learning methods to predict the fatigue life of selectively laser melted Ti6Al4V components","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167613890&doi=10.1111%2fffe.14125&partnerID=40&md5=71c6b426eaf974bbf4fb8cafbd8a0bae"
"Corrigendum to: “Physics-informed neural networks for the point kinetics equations for nuclear reactor dynamics” [Ann. Nucl. Energy 167 (2021) 108833] (Annals of Nuclear Energy (2022) 167, (S0306454921007106), (10.1016/j.anucene.2021.108833))","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164567073&doi=10.1016%2fj.anucene.2023.109999&partnerID=40&md5=37ef1d2e09d32d573c86e24c96285e2c"
"Adaptive weighting of Bayesian physics informed neural networks for multitask and multiscale forward and inverse problems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165126394&doi=10.1016%2fj.jcp.2023.112342&partnerID=40&md5=171eb2369f1003e4f846012ec00e96bd"
"Nonlinear modeling of sparkling drink bubbles using a physics informed long short term memory network","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168120809&doi=10.1016%2fj.chaos.2023.113928&partnerID=40&md5=10f8dde575622b395e0b74fadd638cff"
"Gradient Statistics-Based Multi-Objective Optimization in Physics-Informed Neural Networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176892234&doi=10.3390%2fs23218665&partnerID=40&md5=d6b5d65b4dc4eb24706f4d9a49821d0b"
"Physics-informed hierarchical echo state network for predicting the dynamics of chaotic systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85158860540&doi=10.1016%2fj.eswa.2023.120155&partnerID=40&md5=daa83843ccb943b762433b4e12282837"
"Partial-physics-informed multi-fidelity modeling of manufacturing processes","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168561131&doi=10.1016%2fj.jmatprotec.2023.118125&partnerID=40&md5=caef0c3daba1aa72e2380382ddc78fc1"
"Physics-informed few-shot deep learning for elastoplastic constitutive relationships","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167991678&doi=10.1016%2fj.engappai.2023.106907&partnerID=40&md5=38780a887ccca36f8b94e735efea83bf"
"Prediction of phase transition and time-varying dynamics of the (2+1) -dimensional Boussinesq equation by parameter-integrated physics-informed neural networks with phase domain decomposition","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175079769&doi=10.1103%2fPhysRevE.108.045303&partnerID=40&md5=27e27c21d815cf5bd3cbff6f07db3c63"
"Automated Fiber Placement Path Planning for Complex Surfaces via Physics-Informed Neural Network; [基于 PINN 的复合材料自动铺放轨迹整体规划]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176246888&doi=10.16356%2fj.1005-2615.2023.05.018&partnerID=40&md5=3a48a0584e0915b58fa1386c0f52bde4"
"A gradient-enhanced physics-informed neural network (gPINN) scheme for the coupled non-fickian/non-fourierian diffusion-thermoelasticity analysis: A novel gPINN structure","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167980439&doi=10.1016%2fj.engappai.2023.106908&partnerID=40&md5=112cba1cc4fdb47bd97f374b2e95e3aa"
"A physics-informed generative adversarial network framework for multiaxial fatigue life prediction","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167354322&doi=10.1111%2fffe.14123&partnerID=40&md5=62f4c5ff1ca55acc23655682dafc4643"
"Establishing boundary conditions in sewer pipe/soil heat transfer modelling using physics-informed learning","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167412533&doi=10.1016%2fj.watres.2023.120441&partnerID=40&md5=e45df03a0b9fac7ae793a6fa01245744"
"On the use of neural networks for full waveform inversion","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165937591&doi=10.1016%2fj.cma.2023.116278&partnerID=40&md5=a8f4f5960f170d0dc93051cc6edd0177"
"Structural optimization of single-layer domes using surrogate-based physics-informed neural networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174157461&doi=10.1016%2fj.heliyon.2023.e20867&partnerID=40&md5=d3f1e4c92f753f86f31f89e831de5ab6"
"A physics and information dual-driven intelligent diagnosis method for longitudinal mechanical behavior of long-distance shield tunnels; [物理信息双驱动的长距离盾构隧道结构纵向力学性态智能诊断方法]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175028549&doi=10.16285%2fj.rsm.2023.0724&partnerID=40&md5=15c3ce21f60eb0314665dfe4ccff2b6d"
"Variational multiscale super-resolution: A data-driven approach for reconstruction and predictive modeling of unresolved physics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163652155&doi=10.1002%2fnme.7310&partnerID=40&md5=f8f63aa46811e3ab79f784b24c5098f0"
"A data-physics integrated approach to life prediction in very high cycle fatigue regime","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171553575&doi=10.1016%2fj.ijfatigue.2023.107917&partnerID=40&md5=c8082e1c465ecc7925d955fe4ca34c79"
"Neural Networks with Local Converging Inputs (NNLCI) for Solving Conservation Laws, Part II: 2D Problems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176004947&doi=10.4208%2fcicp.OA-2023-0026&partnerID=40&md5=1ed86b01f32bb5abf2bd47696885f824"
"Visual anemometry for physics-informed inference of wind","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168671925&doi=10.1038%2fs42254-023-00626-8&partnerID=40&md5=223d3110423b617967d922b2d183a6ae"
"A new physics-informed method for the fracability evaluation of shale oil reservoirs; [基于物理信息约束的页岩油储层可压性评价新方法]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176269514&doi=10.12363%2fissn.1001-1986.23.02.0106&partnerID=40&md5=570c9e38702fb021fb2047089ed43fb7"
"Physics-based Penalization for Hyperparameter Estimation in Gaussian Process Regression","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169890793&doi=10.1016%2fj.compchemeng.2023.108320&partnerID=40&md5=ab59abeee131572ddd402bcfb7d8664c"
"Neural network analysis of S-star dynamics: implications for modified gravity","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173791007&doi=10.1140%2fepjp%2fs13360-023-04528-7&partnerID=40&md5=fd1a7e742167c66f26cd2b830538b3f2"
"Phase-Field DeepONet: Physics-informed deep operator neural network for fast simulations of pattern formation governed by gradient flows of free-energy functionals","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167588394&doi=10.1016%2fj.cma.2023.116299&partnerID=40&md5=491a70538beeddd4be62e1998a89d16e"
"A dimension-augmented physics-informed neural network (DaPINN) with high level accuracy and efficiency","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166487232&doi=10.1016%2fj.jcp.2023.112360&partnerID=40&md5=4ac598937639f4d1e9d31b31901d7eed"
"Towards practical single-shot phase retrieval with physics-driven deep neural network","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175984863&doi=10.1364%2fOE.496418&partnerID=40&md5=1166ccc3dde29567f039040106cb7f75"
"From Shallow to Deep Bioprocess Hybrid Modeling: Advances and Future Perspectives","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175061647&doi=10.3390%2ffermentation9100922&partnerID=40&md5=3307642215b0a8272ae6158704544cad"
"Probabilistic Physics-Informed Graph Convolutional Network for Active Distribution System Voltage Prediction","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171530845&doi=10.1109%2fTPWRS.2023.3311638&partnerID=40&md5=1a03267c459b7cf9fd2c87807a12022d"
"Data-driven thermal state estimation for in-orbit systems via physics-informed machine learning","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168415522&doi=10.1016%2fj.actaastro.2023.07.039&partnerID=40&md5=b04c1ff8e770a8c21f3815907ad9cb2f"
"Physics-informed online learning of gray-box models by moving horizon estimation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166946697&doi=10.1016%2fj.ejcon.2023.100861&partnerID=40&md5=a00ec01c4e8cc29b88532faefc5ee06d"
"A data-driven yield criterion for porous ductile single crystals containing spherical voids via physics-informed neural networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174325632&doi=10.1098%2frspa.2023.0433&partnerID=40&md5=3c5a9a080156a15c99cacc372828a769"
"Discovering governing equations in discrete systems using PINNs","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170235588&doi=10.1016%2fj.cnsns.2023.107498&partnerID=40&md5=161cf508e8ff1c297a344966c1c9fc5e"
"A physics-informed CNN-TSE hybrid network for micro-EDM process monitoring and control","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168410806&doi=10.1016%2fj.ymssp.2023.110685&partnerID=40&md5=a547f1e88a45ff419e7c1327b8fab861"
